"id","age","height","weight","sex"
8868,15,164,57,"female"
8869,29,162,71,"female"
8870,29,172,70,"male"
8871,39,158,71,"male"
8872,42,169,86,"male"
8873,34,178,68,"male"
8874,23,158,41,"female"
8875,89,157,71,"male"
8876,73,155,60,"female"
8877,24,178,84,"male"
8878,69,152,73,"male"
8879,39,161,51,"female"
8880,26,165,69,"male"
8881,24,166,64,"male"
8882,27,158,56,"female"
8883,52,182,56,"male"
8884,31,166,84,"male"
8885,15,155,53,"female"
8886,28,173,70,"male"
8887,47,167,78,"male"
8888,68,161,61,"female"
8889,35,180,69,"male"
8890,29,175,69,"male"
8891,31,154,41,"female"
8892,18,164,45,"female"
8893,24,161,47,"female"
8894,59,178,79,"male"
8895,30,160,68,"female"
8896,53,175,77,"female"
8897,24,169,71,"male"
8898,21,171,79,"male"
8899,53,155,63,"female"
8900,57,156,66,"female"
8901,30,168,88,"male"
8902,89,165,74,"male"
8903,30,175,78,"male"
8904,15,180,80,"male"
8905,82,165,40,"female"
8906,54,146,81,"female"
8907,18,171,76,"male"
8908,36,170,68,"male"
8909,91,160,65,"female"
8910,16,155,61,"female"
8911,29,177,77,"male"
8912,45,173,82,"male"
8913,91,162,74,"male"
8914,37,158,76,"male"
8915,34,161,59,"female"
8916,30,151,68,"female"
8917,74,164,65,"female"
8918,18,167,60,"female"
8919,62,162,65,"female"
8920,26,166,65,"male"
8921,58,151,44,"female"
8922,62,170,77,"female"
8923,86,170,57,"female"
8924,17,157,66,"female"
8925,52,159,60,"female"
8926,98,164,75,"male"
8927,23,150,28,"female"
8928,46,161,75,"male"
8929,78,161,78,"female"
8930,57,152,63,"female"
8931,36,163,73,"male"
8932,51,165,81,"male"
8933,22,166,68,"male"
8934,57,175,69,"male"
8935,54,167,88,"male"
8936,39,162,75,"male"
8937,30,160,45,"female"
8938,34,161,70,"male"
8939,36,162,66,"male"
8940,55,173,68,"male"
8941,19,152,70,"female"
8942,18,158,41,"female"
8943,48,173,80,"male"
8944,77,167,69,"male"
8945,77,156,66,"female"
8946,83,178,86,"male"
8947,61,181,79,"male"
8948,40,172,69,"male"
8949,35,166,81,"male"
8950,34,171,84,"male"
8951,25,171,73,"male"
8952,58,164,77,"male"
8953,25,161,49,"female"
8954,27,156,39,"female"
8955,58,164,73,"male"
8956,84,157,64,"female"
8957,46,168,42,"female"
8958,27,158,64,"female"
8959,27,153,57,"female"
8960,37,158,72,"male"
8961,66,158,61,"female"
8962,28,166,63,"male"
8963,55,157,72,"female"
8964,86,164,72,"male"
8965,82,170,70,"male"
8966,95,181,82,"male"
8967,41,177,64,"male"
8968,60,170,62,"male"
8969,91,160,52,"female"
8970,72,177,57,"male"
8971,63,165,63,"female"
8972,57,165,80,"male"
8973,56,169,71,"male"
8974,108,180,83,"male"
8975,83,172,87,"male"
8976,84,161,59,"female"
8977,70,162,49,"female"
8978,20,158,61,"male"
8979,28,149,57,"female"
8980,73,164,88,"male"
8981,25,158,60,"female"
8982,23,155,74,"female"
8983,32,163,91,"female"
8984,38,167,68,"male"
8985,46,173,62,"male"
8986,27,171,62,"female"
8987,76,153,46,"female"
8988,54,164,56,"male"
8989,39,181,67,"male"
8990,25,169,61,"male"
8991,37,163,50,"female"
8992,79,167,59,"male"
8993,48,144,74,"female"
8994,46,174,79,"male"
8995,22,161,56,"female"
8996,43,156,62,"female"
8997,82,164,46,"female"
8998,27,158,45,"female"
8999,18,156,15,"female"
9000,29,159,77,"female"
9001,80,160,71,"female"
9002,29,155,60,"female"
9003,60,176,60,"male"
9004,55,166,63,"female"
9005,35,156,59,"female"
9006,25,164,62,"female"
9007,20,169,76,"male"
9008,39,177,49,"male"
9009,16,168,53,"female"
9010,40,158,66,"female"
9011,36,173,67,"male"
9012,89,184,57,"male"
9013,49,161,59,"male"
9014,75,151,64,"female"
9015,58,171,88,"female"
9016,40,175,76,"male"
9017,63,163,74,"male"
9018,24,159,50,"female"
9019,53,162,62,"female"
9020,104,158,61,"female"
9021,29,158,59,"female"
9022,37,153,55,"female"
9023,15,163,60,"female"
9024,70,162,76,"male"
9025,94,179,84,"male"
9026,31,150,53,"female"
9027,33,179,66,"male"
9028,38,163,62,"male"
9029,66,166,93,"male"
9030,75,153,85,"female"
9031,59,171,95,"male"
9032,42,162,68,"female"
9033,61,178,90,"male"
9034,74,154,65,"female"
9035,36,157,64,"female"
9036,33,170,82,"male"
9037,59,166,71,"male"
9038,35,160,59,"female"
9039,25,152,43,"female"
9040,68,168,61,"male"
9041,51,154,55,"female"
9042,45,166,69,"male"
9043,60,177,82,"male"
9044,29,165,82,"male"
9045,30,168,81,"male"
9046,16,152,61,"female"
9047,104,174,80,"male"
9048,54,148,65,"male"
9049,72,168,52,"male"
9050,59,161,65,"female"
9051,29,157,63,"female"
9052,43,164,46,"male"
9053,36,152,73,"female"
9054,130,164,80,"male"
9055,16,164,56,"female"
9056,31,173,82,"male"
9057,58,179,74,"male"
9058,43,155,53,"female"
9059,51,154,43,"female"
9060,72,159,59,"male"
9061,21,161,45,"female"
9062,22,165,73,"male"
9063,25,160,70,"male"
9064,31,157,63,"female"
9065,45,177,58,"male"
9066,20,150,58,"female"
9067,57,170,82,"male"
9068,36,173,80,"male"
9069,50,164,63,"male"
9070,20,160,83,"male"
9071,42,163,77,"male"
9072,24,169,73,"male"
9073,80,166,60,"female"
9074,37,163,71,"female"
9075,54,153,62,"female"
9076,85,161,71,"female"
9077,20,163,63,"female"
9078,67,174,71,"male"
9079,49,165,71,"female"
9080,39,161,74,"female"
9081,54,153,70,"female"
9082,36,163,91,"female"
9083,84,153,58,"female"
9084,41,162,63,"female"
9085,23,164,67,"male"
9086,18,161,71,"female"
9087,66,175,53,"male"
9088,43,164,67,"female"
9089,55,164,65,"male"
9090,59,151,70,"female"
9091,55,162,80,"male"
9092,37,173,62,"female"
9093,17,162,64,"female"
9094,49,160,75,"male"
9095,17,167,70,"male"
9096,23,176,84,"male"
9097,58,166,75,"male"
9098,22,179,81,"male"
9099,29,169,91,"male"
9100,30,152,60,"male"
9101,76,151,42,"female"
9102,45,167,48,"male"
9103,30,170,69,"male"
9104,46,158,76,"female"
9105,71,162,49,"female"
9106,68,161,67,"female"
9107,32,166,64,"female"
9108,28,169,68,"male"
9109,32,172,71,"male"
9110,43,161,77,"male"
9111,56,159,64,"female"
9112,43,153,59,"female"
9113,34,158,83,"male"
9114,37,168,81,"male"
9115,26,163,70,"male"
9116,22,162,83,"male"
9117,26,160,76,"male"
9118,86,171,61,"male"
9119,17,171,78,"female"
9120,80,153,73,"female"
9121,72,164,86,"male"
9122,17,183,76,"male"
9123,21,152,60,"female"
9124,54,180,84,"male"
9125,31,172,80,"male"
9126,24,155,78,"female"
9127,51,170,49,"female"
9128,47,168,63,"female"
9129,45,155,34,"female"
9130,34,165,82,"female"
9131,71,184,71,"male"
9132,31,158,56,"male"
9133,29,165,77,"female"
9134,53,155,79,"male"
9135,38,161,61,"female"
9136,44,172,72,"male"
9137,20,177,79,"male"
9138,55,171,74,"female"
9139,29,162,70,"male"
9140,72,163,77,"male"
9141,25,160,59,"female"
9142,33,169,74,"male"
9143,84,169,85,"male"
9144,59,167,88,"male"
9145,75,157,54,"female"
9146,66,172,71,"male"
9147,59,167,55,"male"
9148,56,154,60,"female"
9149,48,160,60,"female"
9150,32,163,86,"male"
9151,46,150,68,"female"
9152,27,172,73,"male"
9153,35,173,52,"female"
9154,74,171,65,"male"
9155,32,163,56,"female"
9156,28,155,51,"female"
9157,76,158,51,"male"
9158,71,156,64,"female"
9159,48,172,72,"male"
9160,47,164,59,"female"
9161,45,166,83,"female"
9162,79,165,55,"male"
9163,48,170,75,"male"
9164,61,162,61,"female"
9165,33,171,70,"male"
9166,63,164,87,"male"
9167,37,148,54,"female"
9168,77,152,58,"female"
9169,33,158,52,"female"
9170,38,181,47,"male"
9171,44,177,66,"male"
9172,25,171,67,"male"
9173,22,156,67,"female"
9174,32,165,86,"male"
9175,42,174,81,"male"
9176,23,159,71,"male"
9177,39,165,58,"female"
9178,28,151,60,"male"
9179,48,172,60,"male"
9180,22,162,84,"male"
9181,26,182,67,"male"
9182,34,174,69,"male"
9183,56,176,84,"male"
9184,42,166,47,"female"
9185,28,167,62,"female"
9186,37,156,63,"female"
9187,23,151,72,"female"
9188,26,171,49,"female"
9189,21,163,60,"female"
9190,75,172,71,"male"
9191,64,158,65,"female"
9192,38,152,70,"female"
9193,15,158,59,"female"
9194,25,164,46,"female"
9195,38,175,71,"male"
9196,56,162,75,"male"
9197,36,154,48,"female"
9198,102,157,69,"female"
9199,25,166,84,"male"
9200,61,154,65,"female"
9201,94,155,55,"female"
9202,119,161,62,"female"
9203,67,172,57,"male"
9204,70,172,57,"male"
9205,26,166,76,"male"
9206,31,167,60,"female"
9207,19,166,70,"male"
9208,56,173,74,"male"
9209,46,155,54,"female"
9210,31,171,77,"male"
9211,88,164,61,"female"
9212,55,158,69,"female"
9213,48,180,79,"male"
9214,43,170,72,"male"
9215,23,164,82,"female"
9216,33,152,56,"female"
9217,53,164,80,"male"
9218,50,151,50,"female"
9219,26,172,73,"male"
9220,40,165,66,"female"
9221,22,181,73,"male"
9222,81,159,63,"female"
9223,62,172,73,"male"
9224,87,159,41,"female"
9225,19,166,91,"male"
9226,73,175,92,"male"
9227,57,166,60,"male"
9228,17,150,60,"male"
9229,63,180,72,"male"
9230,41,148,65,"female"
9231,33,162,87,"male"
9232,33,176,68,"male"
9233,30,152,60,"female"
9234,44,168,64,"male"
9235,100,162,84,"male"
9236,49,159,62,"female"
9237,60,175,43,"male"
9238,39,159,72,"female"
9239,79,181,59,"male"
9240,45,173,59,"male"
9241,45,178,50,"female"
9242,50,156,56,"female"
9243,74,180,81,"male"
9244,47,172,81,"male"
9245,95,160,64,"female"
9246,31,165,68,"male"
9247,56,162,63,"male"
9248,80,174,75,"male"
9249,64,159,71,"female"
9250,62,173,55,"male"
9251,43,169,83,"male"
9252,26,177,77,"male"
9253,20,172,85,"male"
9254,18,173,44,"female"
9255,26,170,78,"male"
9256,34,184,59,"male"
9257,32,162,59,"female"
9258,49,162,48,"female"
9259,22,163,78,"male"
9260,85,171,56,"female"
9261,48,164,68,"female"
9262,101,158,48,"female"
9263,21,154,65,"female"
9264,65,163,62,"female"
9265,63,155,58,"female"
9266,69,159,55,"female"
9267,22,162,66,"female"
9268,37,157,36,"female"
9269,30,172,62,"male"
9270,15,180,61,"male"
9271,50,157,66,"female"
9272,58,159,57,"female"
9273,46,169,74,"male"
9274,64,154,52,"female"
9275,39,174,57,"male"
9276,49,152,53,"female"
9277,110,172,85,"male"
9278,115,174,75,"male"
9279,114,163,73,"male"
9280,51,161,40,"female"
9281,91,167,59,"male"
9282,28,165,66,"male"
9283,71,156,71,"female"
9284,45,180,57,"male"
9285,15,168,80,"female"
9286,31,161,49,"female"
9287,50,163,57,"female"
9288,49,167,62,"male"
9289,48,167,62,"female"
9290,30,177,54,"male"
9291,42,153,76,"female"
9292,78,173,85,"male"
9293,27,151,62,"female"
9294,56,169,84,"male"
9295,46,163,67,"female"
9296,66,170,43,"female"
9297,45,162,61,"female"
9298,21,157,55,"female"
9299,33,168,90,"male"
9300,38,156,57,"female"
9301,37,153,71,"female"
9302,33,172,69,"female"
9303,29,171,50,"female"
9304,33,150,33,"female"
9305,18,162,67,"female"
9306,97,165,69,"male"
9307,78,150,42,"female"
9308,103,168,77,"female"
9309,83,166,58,"male"
9310,31,156,77,"female"
9311,108,168,52,"female"
9312,46,165,44,"female"
9313,85,163,57,"female"
9314,64,162,67,"male"
9315,41,163,91,"male"
9316,53,172,63,"male"
9317,33,165,58,"female"
9318,34,163,57,"male"
9319,36,170,72,"male"
9320,70,174,79,"male"
9321,34,167,61,"male"
9322,34,165,57,"female"
9323,27,175,66,"male"
9324,28,175,83,"male"
9325,42,166,76,"male"
9326,77,155,82,"female"
9327,73,153,50,"male"
9328,36,162,69,"male"
9329,77,166,65,"male"
9330,34,153,60,"female"
9331,37,172,84,"male"
9332,25,166,92,"female"
9333,53,151,69,"female"
9334,41,157,50,"female"
9335,69,154,57,"female"
9336,89,174,66,"female"
9337,23,158,54,"female"
9338,41,147,73,"female"
9339,70,162,70,"male"
9340,33,164,65,"female"
9341,46,172,76,"male"
9342,19,158,67,"male"
9343,46,165,72,"male"
9344,36,170,83,"male"
9345,69,150,69,"female"
9346,68,161,52,"female"
9347,81,170,69,"male"
9348,81,165,75,"male"
9349,94,159,80,"female"
9350,54,175,70,"male"
9351,40,156,65,"male"
9352,66,174,76,"male"
9353,42,168,62,"male"
9354,61,151,72,"female"
9355,22,162,43,"female"
9356,65,161,56,"female"
9357,43,156,56,"female"
9358,50,150,80,"female"
9359,93,166,49,"male"
9360,19,171,53,"male"
9361,52,168,64,"male"
9362,47,163,47,"male"
9363,37,168,64,"male"
9364,33,163,69,"male"
9365,53,159,58,"female"
9366,47,154,66,"female"
9367,48,171,86,"male"
9368,27,168,75,"female"
9369,91,156,43,"female"
9370,75,154,63,"female"
9371,81,170,44,"female"
9372,21,157,54,"female"
9373,32,166,56,"female"
9374,53,177,66,"male"
9375,33,164,96,"male"
9376,89,162,62,"female"
9377,41,169,43,"female"
9378,25,160,45,"female"
9379,60,179,63,"male"
9380,91,168,77,"male"
9381,27,176,63,"male"
9382,21,182,60,"male"
9383,41,161,67,"female"
9384,54,165,57,"female"
9385,21,160,60,"female"
9386,30,174,75,"male"
9387,18,158,52,"female"
9388,18,164,56,"male"
9389,34,167,67,"male"
9390,33,162,81,"male"
9391,27,166,87,"male"
9392,79,152,61,"female"
9393,31,160,71,"male"
9394,47,158,65,"female"
9395,26,158,83,"female"
9396,60,164,70,"female"
9397,74,156,71,"female"
9398,17,179,76,"male"
9399,76,154,52,"female"
9400,79,170,90,"male"
9401,33,176,86,"male"
9402,41,162,63,"female"
9403,107,161,61,"female"
9404,34,166,54,"female"
9405,97,163,77,"male"
9406,52,172,77,"male"
9407,28,174,72,"male"
9408,30,169,67,"male"
9409,67,168,79,"male"
9410,56,153,69,"male"
9411,17,156,68,"female"
9412,44,155,65,"female"
9413,42,159,43,"female"
9414,30,151,65,"female"
9415,53,156,43,"female"
9416,73,165,46,"female"
9417,39,168,67,"female"
9418,24,169,78,"male"
9419,30,149,54,"female"
9420,59,163,53,"female"
9421,32,151,47,"female"
9422,69,156,73,"female"
9423,87,180,80,"male"
9424,49,169,72,"male"
9425,79,166,42,"female"
9426,22,163,65,"female"
9427,31,159,52,"female"
9428,64,162,61,"female"
9429,24,166,83,"male"
9430,51,152,75,"male"
9431,58,155,75,"female"
9432,28,174,56,"male"
9433,20,167,63,"female"
9434,42,165,59,"female"
9435,93,169,74,"male"
9436,67,176,80,"male"
9437,60,165,59,"female"
9438,26,175,91,"male"
9439,38,161,46,"female"
9440,56,153,95,"female"
9441,81,162,50,"female"
9442,25,150,57,"female"
9443,49,160,54,"female"
9444,85,170,96,"male"
9445,54,151,75,"female"
9446,92,154,51,"female"
9447,58,163,46,"female"
9448,23,169,81,"male"
9449,81,173,53,"male"
9450,24,178,56,"male"
9451,24,170,87,"male"
9452,15,163,73,"female"
9453,90,166,70,"male"
9454,49,177,100,"male"
9455,56,158,80,"female"
9456,57,162,74,"female"
9457,76,171,58,"female"
9458,26,171,96,"male"
9459,17,163,58,"female"
9460,40,158,70,"female"
9461,17,162,61,"female"
9462,61,169,66,"male"
9463,35,166,64,"male"
9464,27,159,68,"female"
9465,21,169,60,"male"
9466,41,160,54,"female"
9467,99,169,72,"male"
9468,30,168,89,"male"
9469,90,160,42,"female"
9470,23,170,64,"male"
9471,40,152,70,"female"
9472,18,161,61,"female"
9473,18,175,65,"male"
9474,49,156,54,"female"
9475,33,156,57,"female"
9476,28,170,71,"male"
9477,56,152,55,"female"
9478,27,168,80,"male"
9479,56,183,79,"male"
9480,25,172,73,"male"
9481,27,163,85,"male"
9482,79,167,74,"male"
9483,73,166,46,"female"
9484,42,172,65,"male"
9485,33,158,73,"female"
9486,79,152,66,"female"
9487,31,170,58,"female"
9488,118,174,87,"male"
9489,35,153,54,"female"
9490,63,155,70,"male"
9491,36,166,74,"female"
9492,42,151,42,"female"
9493,35,160,87,"female"
9494,34,161,55,"female"
9495,64,161,59,"female"
9496,43,162,73,"male"
9497,76,160,55,"female"
9498,67,160,69,"female"
9499,28,155,63,"female"
9500,28,162,66,"female"
9501,16,165,59,"female"
9502,37,172,72,"male"
9503,44,171,69,"female"
9504,54,158,54,"female"
9505,33,160,73,"female"
9506,33,174,61,"male"
9507,49,162,69,"female"
9508,18,163,76,"male"
9509,51,155,45,"female"
9510,36,175,71,"male"
9511,26,166,64,"female"
9512,40,176,98,"male"
9513,48,167,46,"female"
9514,89,166,44,"female"
9515,23,176,61,"male"
9516,38,164,74,"female"
9517,17,159,58,"female"
9518,34,168,68,"male"
9519,59,182,73,"male"
9520,128,172,66,"male"
9521,40,168,76,"male"
9522,20,172,76,"male"
9523,26,162,70,"male"
9524,28,167,73,"female"
9525,37,160,53,"female"
9526,75,175,58,"male"
9527,37,161,60,"female"
9528,17,161,70,"female"
9529,22,169,63,"male"
9530,32,150,44,"female"
9531,38,161,63,"female"
9532,32,170,57,"female"
9533,33,183,85,"male"
9534,19,159,63,"female"
9535,22,155,72,"female"
9536,20,163,73,"male"
9537,48,167,57,"female"
9538,65,158,62,"female"
9539,28,179,69,"male"
9540,29,172,42,"female"
9541,65,162,61,"male"
9542,68,170,75,"male"
9543,50,171,77,"male"
9544,37,166,65,"male"
9545,26,148,69,"female"
9546,65,171,56,"male"
9547,51,178,64,"male"
9548,80,157,79,"female"
9549,29,161,75,"female"
9550,32,155,62,"male"
9551,87,174,65,"male"
9552,29,153,66,"female"
9553,41,164,63,"male"
9554,18,165,80,"female"
9555,59,164,62,"female"
9556,73,163,48,"male"
9557,30,162,74,"female"
9558,55,170,63,"female"
9559,79,165,36,"male"
9560,28,181,54,"male"
9561,45,169,48,"male"
9562,76,170,77,"male"
9563,19,175,82,"male"
9564,110,163,89,"male"
9565,64,183,72,"male"
9566,41,179,69,"male"
9567,27,163,75,"female"
9568,41,156,53,"female"
9569,28,177,74,"male"
9570,25,166,67,"female"
9571,31,192,91,"male"
9572,57,178,85,"female"
9573,31,171,90,"male"
9574,81,160,57,"female"
9575,45,171,62,"male"
9576,51,163,51,"female"
9577,18,170,83,"male"
9578,40,175,67,"male"
9579,24,172,60,"male"
9580,68,174,53,"male"
9581,76,166,72,"male"
9582,48,162,88,"male"
9583,35,168,79,"male"
9584,43,168,60,"female"
9585,63,173,65,"female"
9586,38,178,56,"male"
9587,16,162,56,"female"
9588,40,175,61,"male"
9589,28,162,44,"female"
9590,41,152,66,"female"
9591,79,166,84,"male"
9592,42,174,59,"female"
9593,36,170,72,"male"
9594,55,170,72,"male"
9595,57,162,48,"female"
9596,92,161,63,"female"
9597,22,170,56,"female"
9598,70,163,60,"female"
9599,26,172,96,"male"
9600,28,188,55,"male"
9601,72,162,79,"female"
9602,48,177,53,"male"
9603,15,161,80,"male"
9604,21,162,68,"female"
9605,31,171,91,"male"
9606,41,161,51,"female"
9607,59,164,51,"female"
9608,15,169,80,"male"
9609,31,164,59,"male"
9610,37,166,73,"male"
9611,87,157,59,"female"
9612,30,165,74,"male"
9613,15,153,57,"female"
9614,61,166,75,"male"
9615,49,161,59,"female"
9616,53,173,62,"female"
9617,28,166,49,"female"
9618,35,150,66,"female"
9619,56,145,72,"female"
9620,38,160,54,"female"
9621,71,157,97,"male"
9622,29,165,64,"male"
9623,43,176,66,"male"
9624,41,147,48,"female"
9625,43,164,79,"female"
9626,48,156,69,"female"
9627,23,154,48,"male"
9628,22,158,68,"female"
9629,60,157,64,"female"
9630,28,164,58,"female"
9631,69,165,97,"male"
9632,105,160,50,"female"
9633,104,167,62,"female"
9634,39,169,86,"male"
9635,61,174,80,"male"
9636,32,178,61,"male"
9637,50,154,56,"female"
9638,38,155,78,"female"
9639,24,173,73,"female"
9640,32,182,55,"male"
9641,18,165,70,"female"
9642,24,162,60,"female"
9643,56,169,70,"female"
9644,24,167,89,"male"
9645,75,166,72,"female"
9646,52,157,60,"female"
9647,74,168,69,"female"
9648,73,174,69,"male"
9649,26,171,77,"male"
9650,29,172,91,"male"
9651,53,164,75,"female"
9652,36,173,75,"female"
9653,73,170,43,"female"
9654,30,164,61,"male"
9655,35,151,70,"female"
9656,33,165,67,"male"
9657,65,165,64,"male"
9658,83,168,67,"female"
9659,56,164,72,"female"
9660,23,173,63,"male"
9661,54,172,73,"male"
9662,26,173,66,"male"
9663,50,163,69,"female"
9664,21,160,56,"female"
9665,131,154,46,"female"
